,date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),First dep NB or WB,First dep SB or EB,Last dep NB or WB,Last dep SB or EB,Route,Interruption,time period start,time period end
221,2023-08-23,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-23 22:00:00,2023-08-24 04:00:00
222,2023-08-24,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-24 04:00:00,2023-08-24 09:00:00
222,2023-08-24,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-24 09:00:00,2023-08-24 15:00:00
222,2023-08-24,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-24 15:00:00,2023-08-24 19:00:00
222,2023-08-24,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-24 19:00:00,2023-08-24 22:00:00
222,2023-08-24,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-24 22:00:00,2023-08-25 04:00:00
223,2023-08-25,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-25 04:00:00,2023-08-25 09:00:00
223,2023-08-25,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-25 09:00:00,2023-08-25 15:00:00
223,2023-08-25,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-25 15:00:00,2023-08-25 19:00:00
223,2023-08-25,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-25 19:00:00,2023-08-25 22:00:00
223,2023-08-25,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-25 22:00:00,2023-08-26 04:00:00
224,2023-08-26,13,10:00,118,12,13.4,0,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-26 04:00:00,2023-08-26 08:00:00
224,2023-08-26,16,10:00,149,11,10.6,1,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-26 08:00:00,2023-08-26 12:00:00
224,2023-08-26,19,10:00,171,19,9.2,2,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-26 12:00:00,2023-08-26 19:00:00
224,2023-08-26,17,10:00,152,18,10.4,3,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-26 19:00:00,2023-08-26 22:00:00
224,2023-08-26,15,10:00,138,12,11.4,4,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-26 22:00:00,2023-08-27 04:00:00
225,2023-08-27,13,10:00,118,12,13.4,0,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-27 04:00:00,2023-08-27 08:00:00
225,2023-08-27,15,10:00,139,11,11.4,1,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-27 08:00:00,2023-08-27 12:00:00
225,2023-08-27,17,10:00,157,13,10.1,2,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-27 12:00:00,2023-08-27 19:00:00
225,2023-08-27,15,10:00,136,14,11.6,3,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-27 19:00:00,2023-08-27 22:00:00
225,2023-08-27,14,10:00,122,18,12.9,4,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-27 22:00:00,2023-08-28 04:00:00
226,2023-08-28,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-28 04:00:00,2023-08-28 09:00:00
226,2023-08-28,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-28 09:00:00,2023-08-28 15:00:00
226,2023-08-28,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-28 15:00:00,2023-08-28 19:00:00
226,2023-08-28,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-28 19:00:00,2023-08-28 22:00:00
226,2023-08-28,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-28 22:00:00,2023-08-29 04:00:00
227,2023-08-29,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-29 04:00:00,2023-08-29 09:00:00
227,2023-08-29,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-29 09:00:00,2023-08-29 15:00:00
227,2023-08-29,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-29 15:00:00,2023-08-29 19:00:00
227,2023-08-29,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-29 19:00:00,2023-08-29 22:00:00
227,2023-08-29,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-29 22:00:00,2023-08-30 04:00:00
228,2023-08-30,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-30 04:00:00,2023-08-30 09:00:00
228,2023-08-30,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-30 09:00:00,2023-08-30 15:00:00
228,2023-08-30,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-30 15:00:00,2023-08-30 19:00:00
228,2023-08-30,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-30 19:00:00,2023-08-30 22:00:00
228,2023-08-30,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-30 22:00:00,2023-08-31 04:00:00
229,2023-08-31,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-31 04:00:00,2023-08-31 09:00:00
229,2023-08-31,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-31 09:00:00,2023-08-31 15:00:00
229,2023-08-31,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-31 15:00:00,2023-08-31 19:00:00
229,2023-08-31,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-31 19:00:00,2023-08-31 22:00:00
229,2023-08-31,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-08-31 22:00:00,2023-09-01 04:00:00
230,2023-09-01,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-01 04:00:00,2023-09-01 09:00:00
230,2023-09-01,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-01 09:00:00,2023-09-01 15:00:00
230,2023-09-01,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-01 15:00:00,2023-09-01 19:00:00
230,2023-09-01,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-01 19:00:00,2023-09-01 22:00:00
230,2023-09-01,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-01 22:00:00,2023-09-02 04:00:00
231,2023-09-02,13,10:00,118,12,13.4,0,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-02 04:00:00,2023-09-02 08:00:00
231,2023-09-02,16,10:00,149,11,10.6,1,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-02 08:00:00,2023-09-02 12:00:00
231,2023-09-02,19,10:00,171,19,9.2,2,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-02 12:00:00,2023-09-02 19:00:00
231,2023-09-02,17,10:00,152,18,10.4,3,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-02 19:00:00,2023-09-02 22:00:00
231,2023-09-02,15,10:00,138,12,11.4,4,1,26.3,05:15,04:33,01:42,00:50,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-02 22:00:00,2023-09-03 04:00:00
232,2023-09-03,13,10:00,119,11,13.3,0,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-03 04:00:00,2023-09-03 08:00:00
232,2023-09-03,15,10:00,141,9,11.2,1,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-03 08:00:00,2023-09-03 12:00:00
232,2023-09-03,17,10:00,157,13,10.1,2,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-03 12:00:00,2023-09-03 19:00:00
232,2023-09-03,15,10:00,138,12,11.4,3,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-03 19:00:00,2023-09-03 22:00:00
232,2023-09-03,14,10:00,123,17,12.8,4,2,26.3,05:25,04:42,01:28,00:41,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-03 22:00:00,2023-09-04 04:00:00
233,2023-09-04,16,10:00,145,15,10.9,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-04 04:00:00,2023-09-04 09:00:00
233,2023-09-04,17,10:00,158,12,10.0,1,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-04 09:00:00,2023-09-04 15:00:00
233,2023-09-04,19,10:00,175,15,9.0,2,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-04 15:00:00,2023-09-04 19:00:00
233,2023-09-04,16,10:00,142,18,11.1,3,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-04 19:00:00,2023-09-04 22:00:00
233,2023-09-04,14,10:00,129,11,12.2,4,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Kingston Rd/Queen via Coxwell,Temporary partial bus replacement due to City/TTC construction at Main Street Station. No streetcar service east of Broadview.,2023-09-04 22:00:00,2023-09-05 04:00:00
234,2023-09-05,16,10:00,150,10,10.5,0,0,26.3,05:00,04:00,01:46,00:56,506 Dundas West Stn-Main Street Stn ,Temporary diversion to Dundas West Station due to City construction between Roncesvalles Avenue and Dundas Street West. No streetcar service east of Broadview.,2023-09-05 04:00:00,2023-09-05 09:00:00
